last_name,first_name,name,team,player_id,year,HR.,BB.,AVG,SLG,SacBunt.,HPto1B,SprintSpeed,cluster
Toussaint, Touki,Touki Toussaint,ATL,657053,2021,-1.143454263,0.839883711,-2.728452204,-2.340454516,1.74447806,0.010072783,-0.002291049,8
Tucker, Cole,Cole Tucker,PIT,657061,2021,-0.426691581,0.551799892,0.201329653,0.036864281,-0.702738134,-0.845753992,0.493978112,9
Verdugo, Alex,Alex Verdugo,BOS,657077,2021,-0.141435831,0.191695119,1.085543097,0.620767143,-0.702738134,-0.812837577,0.151723519,2
White, Evan,Evan White,SEA,657108,2021,-0.278905444,-0.432486489,-0.828053161,-0.693014297,-0.702738134,-0.483673433,0.722147841,9
Wong, Connor,Connor Wong,BOS,657136,2021,-1.143454263,-0.120395685,1.336290193,1.399304293,-0.702738134,0.010072783,-0.002291049,9
Alvarez, Eddy,Eddy Alvarez,MIA,657193,2021,-0.48828837,-0.528514429,-0.247375676,-0.060452863,-0.702738134,-0.747004748,0.722147841,9
Webb, Logan,Logan Webb,SF,657277,2021,-0.231919126,-0.912626187,-1.01281418,-0.373257968,1.74447806,1.853391988,-1.730676745,7
O'Grady, Brian,Brian O'Grady,SD,657434,2021,0.500883652,1.320023409,-0.656489359,-0.02569674,0.520869963,-0.68117192,0.665105409,2
DeJong, Paul,Paul DeJong,STL,657557,2021,1.094415773,0.263716073,-0.128600736,0.37052306,-0.702738134,-0.220342118,0.43693568,9
Laureano, Ramon,Ramon Laureano,OAK,657656,2021,0.578037329,-0.120395685,0.518062827,0.738937961,-0.702738134,-0.615339091,0.493978112,9
Sheets, Gavin,Gavin Sheets,CWS,657757,2021,1.739275665,0.311730043,0.57085169,1.176865108,-0.702738134,-0.253258533,-0.019403778,2
Fuentes, Joshua,Joshua Fuentes,COL,658069,2021,-0.060375604,-0.816598247,0.2409213,0.099425302,-0.702738134,-0.417840604,0.493978112,2
Olivares, Edward,Edward Olivares,KC,658668,2021,0.932318841,-0.744577293,0.412485103,0.481742652,0.520869963,-0.91158682,1.46369946,9
Moncada, Yoan,Yoan Moncada,CWS,660162,2021,-0.014553029,1.440058333,0.742415492,0.52345,-0.702738134,-0.812837577,0.551020544,2
Ohtani, Shohei,Shohei Ohtani,LAA,660271,2021,2.448367685,1.776156122,0.663232199,1.774670419,-0.702738134,-1.569915108,1.178487299,2
Tsutsugo, Yoshi,Yoshi Tsutsugo,PIT,660294,2021,0.315001998,0.839883711,0.135343576,0.321864488,0.520869963,-0.088676461,-0.304615939,2
Arauz, Jonathan,Jonathan Arauz,BOS,660620,2021,0.791804983,0.743855771,-0.286967323,0.224547344,1.74447806,-0.220342118,0.151723519,9
Ynoa, Huascar,Huascar Ynoa,ATL,660623,2021,1.477209308,-1.824891613,0.161738007,0.704181838,-0.702738134,1.359645772,-1.331379719,7
Hernandez, Yonny,Yonny Hernandez,TEX,660634,2021,-1.143454263,0.623820847,0.135343576,-0.588745929,0.520869963,-0.154509289,0.037638654,9
Brujan, Vidal,Vidal Brujan,TB,660644,2021,-1.143454263,-1.824891613,-1.712266605,-1.805210225,-0.702738134,-1.142001721,1.178487299,8
Acuna Jr., Ronald,Ronald Acuna Jr.,ATL,660670,2021,2.244878442,1.440058333,1.006359804,1.802475317,-0.702738134,-1.109085307,1.520741892,2
Ruiz, Keibert,Keibert Ruiz,WSH,660688,2021,0.28599859,-0.312451564,0.874387648,0.502596326,-0.702738134,0.240487683,-0.646870533,9
Tejeda, Anderson,Anderson Tejeda,TEX,660731,2021,-1.143454263,-0.408479504,-1.897027623,-1.902527369,-0.702738134,0.010072783,-0.002291049,8
Sanchez, Jesus,Jesus Sanchez,MIA,660821,2021,1.442574995,0.095667179,0.584048905,1.05869429,-0.702738134,-0.714088334,0.608062976,2
Park, Hoy,Hoy Park,PIT,660829,2021,-0.160705424,1.055946575,-0.154995167,-0.004843066,0.520869963,-1.240750964,0.893275137,2
Gutierrez, Vladimir,Vladimir Gutierrez,CIN,661269,2021,-1.143454263,-0.672556338,-1.527505587,-1.707893082,1.74447806,1.425478601,-1.388422152,7
Contreras, William,William Contreras,ATL,661388,2021,0.914490153,0.647827832,0.108949144,0.433084081,-0.702738134,-0.121592875,0.151723519,2
Varsho, Daulton,Daulton Varsho,ARI,662139,2021,0.48061892,0.455771952,0.518062827,0.697230613,1.74447806,-1.20783455,0.95031757,9
Jones, Jahmai,Jahmai Jones,BAL,663330,2021,-1.143454263,-0.480500459,-0.762067084,-0.991916953,-0.702738134,-0.714088334,0.893275137,9
Nootbaar, Lars,Lars Nootbaar,STL,663457,2021,0.779968557,0.695841801,0.425682318,0.592962245,0.520869963,-0.944503235,0.95031757,2
Nevin, Tyler,Tyler Nevin,BAL,663527,2021,1.8515898,3.504659035,1.04595145,2.129182871,-0.702738134,1.096314457,-1.103209991,1
Hoerner, Nico,Nico Hoerner,CHC,663538,2021,-1.143454263,0.575806877,1.2571069,0.224547344,-0.702738134,-0.944503235,1.178487299,2
Riley, Austin,Austin Riley,ATL,663586,2021,1.201817526,0.071660194,1.270304115,1.350645721,-0.702738134,-0.253258533,0.608062976,2
Madrigal, Nick,Nick Madrigal,CWS,663611,2021,-0.724148092,-0.600535383,1.296698546,0.613815919,-0.702738134,-0.91158682,0.779190273,9
Larnach, Trevor,Trevor Larnach,MIN,663616,2021,-0.014553029,0.647827832,0.214526869,0.092474077,-0.702738134,0.14173844,-0.133488643,9
Mountcastle, Ryan,Ryan Mountcastle,BAL,663624,2021,1.447763657,-0.14440267,0.636837767,1.044791841,-0.702738134,-0.417840604,0.779190273,2
McKenna, Ryan,Ryan McKenna,BAL,663630,2021,-0.647233922,1.103960545,-0.313361754,-0.491428785,1.74447806,-1.076168892,1.46369946,9
Hayes, Ke'Bryan,Ke'Bryan Hayes,PIT,663647,2021,-0.448471643,0.047653209,0.663232199,0.252352242,-0.702738134,-0.549506262,0.608062976,2
Tucker, Kyle,Kyle Tucker,HOU,663656,2021,1.342550724,0.407757983,1.151529175,1.53137756,-0.702738134,-0.516589848,0.379893247,2
Cameron, Daz,Daz Cameron,DET,663662,2021,0.484919199,0.263716073,-0.168192383,0.155035098,-0.702738134,-0.352007776,0.836232705,9
India, Jonathan,Jonathan India,CIN,663697,2021,0.511701668,0.887897681,0.821598786,0.850157554,-0.213294895,-0.516589848,1.007360002,2
Raleigh, Cal,Cal Raleigh,SEA,663728,2021,-0.540136039,-0.696563323,-0.352953401,-0.192526129,-0.702738134,-0.220342118,0.151723519,9
Neidert, Nick,Nick Neidert,MIA,663734,2021,-1.143454263,0.167688134,-2.728452204,-2.340454516,-0.702738134,0.010072783,-0.002291049,8
Fortes, Nick,Nick Fortes,MIA,663743,2021,4.266947944,0.287723058,1.098740313,2.365524506,-0.702738134,0.075905611,-0.133488643,3
Grisham, Trent,Trent Grisham,SD,663757,2021,0.217929391,0.623820847,0.465273965,0.530401224,-0.213294895,-0.747004748,1.235529731,2
Woodford, Jake,Jake Woodford,STL,663765,2021,-1.143454263,-1.824891613,-1.263561275,-1.568868591,1.74447806,2.445887447,-2.187016203,5
Terry, Curtis,Curtis Terry,TEX,663799,2021,-1.143454263,-0.816598247,-1.553900018,-1.41594165,-0.702738134,0.767150313,-0.817997829,8
Vierling, Matt,Matt Vierling,PHI,663837,2021,0.037689878,-0.576528398,1.547445642,0.989182045,-0.702738134,-0.549506262,1.406657028,2
Rivas III, Alfonso,Alfonso Rivas III,CHC,663845,2021,-0.19048568,0.143681149,1.468262349,0.502596326,-0.702738134,0.174654854,-0.247573507,9
Gonzalez, Romy,Romy Gonzalez,CWS,663853,2021,-1.143454263,-1.104682066,0.57085169,0.05076673,-0.702738134,-0.845753992,0.836232705,9
Stephenson, Tyler,Tyler Stephenson,CIN,663886,2021,0.054563387,0.623820847,1.04595145,0.655523266,-0.702738134,0.042989197,0.094681086,2
Williams, Luke,Luke Williams,PHI,663897,2021,-0.715590807,0.407757983,0.504865612,-0.143867557,-0.702738134,-0.878670406,1.235529731,9
Rodgers, Brendan,Brendan Rodgers,COL,663898,2021,0.481763459,-0.720570308,1.019557019,0.926621024,-0.702738134,-0.253258533,0.037638654,2
Blankenhorn, Travis,Travis Blankenhorn,NYM,663905,2021,0.679616052,-0.816598247,-0.432136694,0.377474284,-0.702738134,0.9646488,-0.989125126,9
Paddack, Chris,Chris Paddack,SD,663978,2021,-1.143454263,-1.248723976,-2.345732953,-2.138869004,1.74447806,0.010072783,-0.002291049,8
Lowe, Nathaniel,Nathaniel Lowe,TEX,663993,2021,0.211574638,1.175981499,0.755612708,0.544303673,-0.702738134,-0.648255505,0.322850815,2
Happ, Ian,Ian Happ,CHC,664023,2021,1.110879997,0.959918635,0.254118516,0.67637694,0.928739329,-0.582422676,0.551020544,2
France, Ty,Ty France,SEA,664034,2021,0.178351542,-0.120395685,1.111937528,0.75284041,-0.702738134,0.701317485,-0.817997829,9
Lowe, Brandon,Brandon Lowe,TB,664040,2021,1.913170152,0.839883711,0.531260043,1.295035925,-0.702738134,-0.779921163,0.493978112,2
Bader, Harrison,Harrison Bader,STL,664056,2021,0.684583531,-0.216423625,0.795204354,0.857108778,-0.702738134,-1.174918135,1.577784324,2
Stevenson, Andrew,Andrew Stevenson,WSH,664057,2021,-0.051511094,-0.360465534,0.293710162,0.016010607,0.928739329,-1.174918135,1.46369946,9
Fletcher, David,David Fletcher,LAA,664058,2021,-1.009490637,-0.696563323,0.729218277,-0.088257761,1.394875746,-0.747004748,0.551020544,9
Haggerty, Sam,Sam Haggerty,SEA,664059,2021,-0.16832363,-0.28844458,-0.273770107,-0.317648171,1.74447806,-0.977419649,1.577784324,9
Gonsolin, Tony,Tony Gonsolin,LAD,664062,2021,-1.143454263,-0.552521413,-0.405742263,-0.706916746,1.74447806,-0.088676461,0.037638654,9
Kingery, Scott,Scott Kingery,PHI,664068,2021,-1.143454263,-1.824891613,-2.028999779,-1.972039615,-0.702738134,0.010072783,-0.002291049,8
Brubaker, JT,JT Brubaker,PIT,664141,2021,-1.143454263,0.407757983,-1.685872174,-1.791307776,1.74447806,0.536735413,-0.5898281,8
Lucchesi, Joey,Joey Lucchesi,NYM,664192,2021,-1.143454263,0.359744013,-2.728452204,-2.340454516,-0.702738134,0.010072783,-0.002291049,8
Moore, Dylan,Dylan Moore,SEA,664238,2021,0.372110199,0.719848786,-0.339756185,-0.018745515,-0.702738134,-0.615339091,0.95031757,9
Garlick, Kyle,Kyle Garlick,MIN,664247,2021,0.974253694,-0.480500459,0.333301809,0.891864901,-0.702738134,0.339236926,0.037638654,2
Florial, Estevan,Estevan Florial,NYY,664314,2021,0.953076593,2.976505367,1.230712468,1.482718988,-0.702738134,-1.174918135,1.235529731,6
Lopez, Alejo,Alejo Lopez,CIN,664670,2021,-1.143454263,-1.824891613,0.716021061,-0.526184908,-0.702738134,0.306320512,-0.361658372,9
Straw, Myles,Myles Straw,HOU,664702,2021,-0.846073982,0.695841801,0.847993217,0.078571628,-0.213294895,-1.471165865,1.46369946,9
Isbel, Kyle,Kyle Isbel,KC,664728,2021,-0.591735605,0.191695119,0.913979295,0.67637694,-0.702738134,-0.845753992,0.836232705,2
Higgins, P.J.,P.J. Higgins,CHC,664731,2021,-1.143454263,0.095667179,-2.160971935,-2.04155186,-0.702738134,0.174654854,-0.247573507,8
Bohm, Alec,Alec Bohm,PHI,664761,2021,-0.371048142,-0.048374731,0.531260043,0.036864281,-0.702738134,-0.088676461,0.608062976,9
Wade Jr., LaMonte,LaMonte Wade Jr.,SF,664774,2021,1.102828815,0.263716073,0.610443336,1.010035718,0.695671118,0.240487683,-0.133488643,9
Tom, Ka'ai,Ka'ai Tom,PIT,664789,2021,-0.366961333,1.248002454,-0.894039239,-0.734721644,-0.702738134,-1.076168892,0.779190273,9
Mazeika, Patrick,Patrick Mazeika,NYM,664850,2021,-0.612686951,-0.720570308,-0.220981245,-0.491428785,-0.702738134,-0.38492419,-0.532785668,9
Zavala, Seby,Seby Zavala,CWS,664874,2021,1.110879997,-0.432486489,-0.313361754,0.273205916,1.74447806,0.536735413,-0.5898281,9
Mendick, Danny,Danny Mendick,CWS,664901,2021,-0.632105271,0.503785922,0.174935222,-0.345453069,0.520869963,-0.022843632,-0.07644621,9
Brown, Seth,Seth Brown,OAK,664913,2021,1.840931288,-0.024367746,0.095751929,0.996133269,-0.702738134,-0.417840604,0.779190273,2
McCarthy, Jake,Jake McCarthy,ARI,664983,2021,0.277922585,0.911904666,0.174935222,0.252352242,1.74447806,-1.73449718,1.920038918,9
Walsh, Jared,Jared Walsh,LAA,665120,2021,1.150862518,0.143681149,0.92717651,1.197718781,-0.702738134,-0.450757019,0.151723519,2
Maton, Nick,Nick Maton,PHI,665155,2021,-0.426691581,-0.000360761,0.650034983,0.335766937,0.520869963,-0.483673433,0.265808383,9
Celestino, Gilberto,Gilberto Celestino,MIN,665482,2021,0.277922585,-0.672556338,-0.933630886,-0.338501845,-0.702738134,-0.417840604,0.893275137,9
Tatis Jr., Fernando,Fernando Tatis Jr.,SD,665487,2021,2.540825912,0.911904666,0.993162588,1.906743686,-0.702738134,-1.010336063,1.46369946,2
Guerrero Jr., Vladimir,Vladimir Guerrero Jr.,TOR,665489,2021,2.188780224,1.12796753,1.37588184,1.83723144,-0.702738134,0.174654854,0.037638654,1
Pache, Cristian,Cristian Pache,ATL,665506,2021,-0.477888906,-1.128689051,-1.263561275,-0.908502258,1.74447806,-0.68117192,1.235529731,9
Marchan, Rafael,Rafael Marchan,PHI,665561,2021,-0.337096251,-0.120395685,0.320104594,0.064669179,-0.702738134,-0.648255505,0.608062976,9
Soto, Juan,Juan Soto,WSH,665742,2021,1.278832371,3.504659035,1.402276271,1.371499395,-0.702738134,-0.779921163,0.151723519,6
Taveras, Leody,Leody Taveras,TEX,665750,2021,-0.420512601,-0.648549353,-0.603700497,-0.463623887,1.74447806,-1.339500207,1.691869189,9
Rivero, Sebastian,Sebastian Rivero,KC,665861,2021,-1.143454263,-0.19241664,-0.418939479,-0.776428992,-0.702738134,1.096314457,-1.103209991,8
Chisholm Jr., Jazz,Jazz Chisholm Jr.,MIA,665862,2021,0.483164486,-0.216423625,0.544457258,0.613815919,0.276148343,-1.471165865,1.349614595,9
Gimenez, Andres,Andres Gimenez,CLE,665926,2021,-0.028278262,-0.576528398,0.148540791,0.099425302,-0.090934086,-1.174918135,1.292572163,9
Anderson, Ian,Ian Anderson,ATL,666120,2021,-1.143454263,-1.248723976,-2.015802563,-1.777405327,1.74447806,2.511720276,-2.244058635,5
Garrett, Braxton,Braxton Garrett,MIA,666129,2021,-1.143454263,-1.824891613,-0.32655897,-1.075331647,-0.702738134,0.010072783,-0.002291049,8
Kirilloff, Alex,Alex Kirilloff,MIN,666135,2021,0.416754733,-0.360465534,0.584048905,0.59991347,-0.702738134,-0.747004748,0.379893247,9
Lee, Khalil,Khalil Lee,NYM,666137,2021,-1.143454263,-1.824891613,-1.989408132,-1.568868591,-0.702738134,0.010072783,-0.002291049,8
Lux, Gavin,Gavin Lux,LAD,666158,2021,-0.26729213,0.767862756,0.465273965,0.189791221,-0.702738134,-1.273667379,1.349614595,9
Moniak, Mickey,Mickey Moniak,PHI,666160,2021,0.127170486,0.119674164,-1.527505587,-1.075331647,1.74447806,-0.648255505,0.608062976,9
Rortvedt, Ben,Ben Rortvedt,MIN,666163,2021,0.269937319,-0.360465534,-0.498122772,-0.387160417,1.74447806,-0.055760046,-0.019403778,9
Adell, Jo,Jo Adell,LAA,666176,2021,0.146718582,-0.456493474,0.518062827,0.495645101,1.74447806,-0.944503235,1.805954053,9
Beer, Seth,Seth Beer,ARI,666179,2021,3.515503191,0.575806877,3.131111511,3.839184111,-0.702738134,0.010072783,-0.002291049,3
Bichette, Bo,Bo Bichette,TOR,666182,2021,0.756526826,-0.432486489,1.204318037,1.023938167,-0.702738134,-0.549506262,0.722147841,2
Carlson, Dylan,Dylan Carlson,STL,666185,2021,0.249075453,0.383750998,0.782007139,0.697230613,-0.430825224,-0.648255505,0.722147841,2
Kieboom, Carter,Carter Kieboom,WSH,666198,2021,0.015917657,0.575806877,0.00337142,-0.129965108,-0.702738134,-0.022843632,0.379893247,9
Luzardo, Jesus,Jesus Luzardo,MIA,666200,2021,-1.143454263,2.976505367,-2.728452204,-2.340454516,1.74447806,1.622977088,-1.559549448,4
Muller, Kyle,Kyle Muller,ATL,666205,2021,-1.143454263,0.023646224,-1.527505587,-1.707893082,1.74447806,0.010072783,-0.002291049,8
Trammell, Taylor,Taylor Trammell,SEA,666211,2021,1.006833783,0.479778937,-0.616897712,0.155035098,1.74447806,-0.944503235,0.722147841,9
Welker, Colton,Colton Welker,COL,666213,2021,-1.143454263,-0.024367746,-0.234178461,-0.838990013,-0.702738134,0.734233899,-0.760955397,8
Castro, Rodolfo,Rodolfo Castro,PIT,666801,2021,1.294372319,-0.264437595,-0.11540352,0.405279182,-0.702738134,-0.417840604,0.379893247,9
Dalbec, Bobby,Bobby Dalbec,BOS,666915,2021,1.370371688,-0.336458549,0.438879534,1.093450413,-0.702738134,-0.319091361,0.836232705,2
Oliva, Jared,Jared Oliva,PIT,666931,2021,-1.143454263,-0.14440267,-0.418939479,-0.776428992,-0.702738134,-1.174918135,1.235529731,9
Garcia, Adolis,Adolis Garcia,TEX,666969,2021,1.093807569,-0.600535383,0.478471181,0.815401431,-0.702738134,-0.812837577,0.95031757,2
Gurriel Jr., Lourdes,Lourdes Gurriel Jr.,TOR,666971,2021,0.617631656,-0.408479504,0.913979295,0.898816126,-0.35313582,-0.121592875,-0.07644621,2
Rooker Jr., Brent,Brent Rooker Jr.,MIN,667670,2021,0.853241807,-0.14440267,-0.075811874,0.419181631,-0.702738134,0.010072783,0.322850815,9
Arozarena, Randy,Randy Arozarena,TB,668227,2021,0.441824252,0.407757983,0.887584863,0.850157554,-0.702738134,-1.043252478,1.178487299,2
Barrera, Tres,Tres Barrera,WSH,668663,2021,-0.221902237,0.863890696,0.755612708,0.335766937,-0.702738134,1.096314457,-1.160252423,9
Rogers, Jake,Jake Rogers,DET,668670,2021,1.082950181,0.263716073,0.425682318,1.107352862,1.74447806,-0.319091361,0.265808383,9
Gallen, Zac,Zac Gallen,ARI,668678,2021,-1.143454263,-1.248723976,-0.247375676,-0.602648378,1.74447806,0.306320512,-0.361658372,9
Henry, Payton,Payton Henry,MIA,668721,2021,-1.143454263,-0.312451564,0.795204354,-0.02569674,-0.702738134,1.721726331,-1.616591881,9
Baddoo, Akil,Akil Baddoo,DET,668731,2021,0.176395689,0.527792907,0.68962663,0.690279389,-0.702738134,-1.438249451,1.235529731,2
Knizner, Andrew,Andrew Knizner,STL,668800,2021,-0.883015652,0.767862756,-0.432136694,-0.699965522,-0.702738134,0.635484656,-0.5898281,8
Reynolds, Bryan,Bryan Reynolds,PIT,668804,2021,0.656786886,0.959918635,1.2571069,1.2880847,-0.702738134,-0.944503235,1.121444866,2
Kranick, Max,Max Kranick,PIT,668820,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,1.74447806,3.499212708,-2.928567822,5
Rojas, Josh,Josh Rojas,ARI,668942,2021,-0.19048568,0.695841801,0.755612708,0.516498775,-0.090934086,-0.779921163,0.493978112,2
Marsh, Brandon,Brandon Marsh,LAA,669016,2021,-0.788110061,0.023646224,0.623640552,0.134181425,0.520869963,-1.010336063,1.349614595,9
Wilson, Bryse,Bryse Wilson,PIT,669060,2021,-1.143454263,-1.824891613,-2.094985857,-2.006795737,1.74447806,2.281305375,-2.072931338,5
Campusano, Luis,Luis Campusano,SD,669134,2021,-1.143454263,0.695841801,-1.567097234,-1.728746755,-0.702738134,0.470902584,-0.532785668,8
Burnes, Corbin,Corbin Burnes,MIL,669203,2021,-1.143454263,-0.600535383,-0.696081006,-1.269965935,1.74447806,2.511720276,-2.244058635,5
Murphy, Sean,Sean Murphy,OAK,669221,2021,0.670338316,0.311730043,0.12214636,0.474791428,-0.702738134,0.405069755,-0.532785668,2
Senzel, Nick,Nick Senzel,CIN,669222,2021,-0.765700956,0.503785922,0.597246121,-0.150818782,-0.702738134,-0.648255505,1.349614595,9
Edman, Tommy,Tommy Edman,STL,669242,2021,-0.423896108,-0.504507444,0.729218277,0.349669386,0.113000596,-1.142001721,1.235529731,9
Solak, Nick,Nick Solak,TEX,669256,2021,-0.13638705,-0.216423625,0.465273965,0.175888772,0.520869963,-1.109085307,1.292572163,9
Smith, Will,Will Smith,LAD,669257,2021,1.388587816,0.959918635,0.676429414,1.100401638,-0.702738134,-0.352007776,0.608062976,2
Johnson, Daniel,Daniel Johnson,CLE,669288,2021,1.034759616,-0.648549353,0.188132438,0.28015714,-0.702738134,-0.91158682,0.893275137,2
Espinal, Santiago,Santiago Espinal,TOR,669289,2021,-0.765700956,0.311730043,1.37588184,0.474791428,1.74447806,-0.779921163,0.322850815,9
Hiura, Keston,Keston Hiura,MIL,669374,2021,-0.173960237,-0.120395685,-0.511319988,-0.248135926,0.928739329,0.075905611,0.322850815,9
Burger, Jake,Jake Burger,CWS,669394,2021,-0.04001699,0.455771952,0.742415492,0.954425922,-0.702738134,-0.582422676,0.551020544,2
Rogers, Trevor,Trevor Rogers,MIA,669432,2021,-1.143454263,-1.296737945,-1.804647114,-1.853868797,1.74447806,1.985057646,-1.84476161,7
Long, Sammy,Sammy Long,SF,669674,2021,-1.143454263,-1.824891613,-1.408730647,-1.645332061,1.74447806,0.010072783,-0.002291049,9
Hays, Austin,Austin Hays,BAL,669720,2021,0.746860435,-0.552521413,0.650034983,0.864060003,1.132674011,-0.483673433,0.379893247,9
White, Mitch,Mitch White,LAD,669952,2021,-1.143454263,-0.312451564,-2.728452204,-2.340454516,-0.702738134,0.010072783,-0.002291049,8
Lopez, Nicky,Nicky Lopez,KC,670032,2021,-0.97471938,0.263716073,1.230712468,0.287108365,1.255034821,-1.240750964,0.836232705,9
Raley, Luke,Luke Raley,LAD,670042,2021,0.127170486,-1.152696036,-0.32655897,-0.338501845,-0.702738134,-1.174918135,1.235529731,9
Heath, Nick,Nick Heath,ARI,670084,2021,-1.143454263,0.647827832,-0.841250377,-1.151795117,-0.702738134,-1.273667379,1.349614595,9
Short, Zack,Zack Short,DET,670097,2021,0.469261761,1.055946575,-0.867644808,-0.380209192,-0.702738134,-0.845753992,0.95031757,9
Rojas, Jose,Jose Rojas,LAA,670351,2021,0.354067789,0.143681149,0.016568635,0.433084081,-0.702738134,-0.714088334,0.265808383,9
Young, Andrew,Andrew Young,ARI,670370,2021,1.621201814,-0.432486489,0.029765851,1.023938167,-0.702738134,0.075905611,0.836232705,2
Alvarez, Yordan,Yordan Alvarez,HOU,670541,2021,1.433287573,0.191695119,0.92717651,1.350645721,-0.702738134,-0.187425704,-0.247573507,2
Paredes, Isaac,Isaac Paredes,DET,670623,2021,-0.561084576,1.007932605,0.016568635,-0.123013884,-0.702738134,0.602568242,-0.190531075,9
Brosseau, Mike,Mike Brosseau,TB,670712,2021,0.254232961,0.311730043,-0.260572892,0.071620404,-0.702738134,-0.417840604,0.665105409,9
Walls, Taylor,Taylor Walls,TB,670764,2021,-0.867594955,1.320023409,0.056160282,-0.282892048,1.74447806,-0.878670406,1.064402434,9
Gonzalez, Luis,Luis Gonzalez,CWS,670768,2021,-1.143454263,4.729015265,0.57085169,1.13515776,-0.702738134,0.010072783,-0.002291049,1
Friedl Jr., TJ,TJ Friedl Jr.,CIN,670770,2021,0.20914631,0.839883711,1.098740313,0.572108572,-0.702738134,-0.38492419,0.322850815,2
Oviedo, Johan,Johan Oviedo,STL,670912,2021,-1.143454263,0.359744013,-0.748869868,-1.297770833,-0.702738134,0.832983142,-0.875040262,8
Garcia, Luis,Luis Garcia,WSH,671277,2021,-0.077421616,-0.744577293,0.465273965,0.516498775,-0.702738134,-0.747004748,0.151723519,2
Kelenic, Jarred,Jarred Kelenic,SEA,672284,2021,0.598470497,0.455771952,-0.339756185,0.092474077,-0.702738134,-0.38492419,0.265808383,2
Kirk, Alejandro,Alejandro Kirk,TOR,672386,2021,0.889545335,0.599813862,0.465273965,0.690279389,-0.702738134,1.129230872,-1.160252423,1
Perdomo, Geraldo,Geraldo Perdomo,ARI,672695,2021,-1.143454263,2.064239941,0.676429414,0.572108572,-0.702738134,-0.483673433,0.43693568,1
Devers, Jose,Jose Devers,MIA,672701,2021,-1.143454263,-0.264437595,0.491668396,-0.136916333,-0.702738134,-1.142001721,1.178487299,9
Marcano, Tucupita,Tucupita Marcano,SD,672779,2021,-1.143454263,1.055946575,-0.32655897,-0.915453483,-0.702738134,-1.043252478,1.064402434,9
Robert, Luis,Luis Robert,CWS,673357,2021,0.838720354,-0.696563323,1.73220666,1.600889805,-0.702738134,-0.549506262,0.722147841,2
Akiyama, Shogo,Shogo Akiyama,CIN,673451,2021,-1.143454263,0.023646224,-0.036220227,-0.581794704,0.520869963,-1.536998694,0.779190273,9
Kim, Ha-Seong,Ha-Seong Kim,SD,673490,2021,0.112893824,-0.048374731,-0.062614658,0.106376527,0.276148343,-0.582422676,0.95031757,9
Miller, Brian,Brian Miller,MIA,675649,2021,-1.143454263,-1.824891613,0.874387648,-0.442770213,-0.702738134,0.010072783,-0.002291049,9
Smith, Kevin,Kevin Smith,TOR,675656,2021,0.166877522,0.167688134,-1.48791394,-1.0336243,-0.702738134,0.010072783,-0.002291049,8
Clement, Ernie,Ernie Clement,CLE,676391,2021,-0.103852203,-0.552521413,0.320104594,0.016010607,1.74447806,-0.878670406,0.95031757,9
Barrero, Jose,Jose Barrero,CIN,676480,2021,-1.143454263,-0.528514429,-0.089009089,-0.116062659,-0.702738134,-0.68117192,0.665105409,9
Reks, Zach,Zach Reks,LAD,676646,2021,-1.143454263,-1.824891613,-2.728452204,-2.340454516,-0.702738134,0.010072783,-0.002291049,8
Meyers, Jake,Jake Meyers,HOU,676694,2021,0.579721766,-0.360465534,0.702823845,0.704181838,0.928739329,-0.779921163,1.406657028,9
Trejo, Alan,Alan Trejo,COL,676701,2021,-0.231919126,-0.384472519,0.135343576,-0.074355312,-0.702738134,-0.220342118,0.151723519,9
McCormick, Chas,Chas McCormick,HOU,676801,2021,0.923548005,0.047653209,0.663232199,0.766742859,-0.702738134,-0.812837577,1.178487299,2
Peacock, Matt,Matt Peacock,ARI,676840,2021,-1.143454263,-0.408479504,0.57085169,-0.602648378,-0.702738134,0.010072783,-0.07644621,9
Franco, Wander,Wander Franco,TB,677551,2021,-0.098919318,0.047653209,1.072345881,0.877962452,-0.702738134,-1.076168892,1.007360002,2
Weathers, Ryan,Ryan Weathers,SD,677960,2021,0.409531555,-0.960640157,-0.775264299,-0.540087357,-0.702738134,2.742135177,-2.415185932,7
Gray, Josiah,Josiah Gray,LAD,680686,2021,-1.143454263,-0.816598247,-2.134577503,-2.027649411,1.74447806,0.010072783,-0.002291049,8
Duran, Jarren,Jarren Duran,BOS,680776,2021,-0.359704401,-0.960640157,0.108949144,-0.004843066,-0.702738134,-1.306583793,1.46369946,9
Jeffers, Ryan,Ryan Jeffers,MIN,680777,2021,1.055154878,-0.024367746,-0.102206305,0.44698653,-0.702738134,0.602568242,-0.532785668,2
Miller, Owen,Owen Miller,CLE,680911,2021,-0.265326171,-0.744577293,-0.036220227,-0.192526129,-0.702738134,-0.812837577,1.349614595,9
Vaughn, Andrew,Andrew Vaughn,CWS,683734,2021,0.364841316,0.263716073,0.372893456,0.412230407,-0.702738134,0.306320512,-0.190531075,2
