last_name,first_name,name,team,player_id,year,HR.,SLG,OBP,SB.,Sac.,SweetSpot.,HPto1B,SprintSpeed
Burger, Jake,Jake Burger,CWS,669394,2021,-0.04001699,0.954425922,0.688219954,-0.57571644,-0.500468685,0.441882684,-0.582422676,0.551020544
Rogers, Trevor,Trevor Rogers,MIA,669432,2021,-1.143454263,-1.853868797,-2.067291853,-0.57571644,0.482092564,-2.208496778,1.985057646,-1.84476161
Long, Sammy,Sammy Long,SF,669674,2021,-1.143454263,-1.645332061,-2.022486783,-0.57571644,1.553977559,-0.25146553,0.010072783,-0.002291049
Hays, Austin,Austin Hays,BAL,669720,2021,0.746860435,0.864060003,0.385785731,-0.153055315,-0.329588461,0.151123756,-0.483673433,0.379893247
White, Mitch,Mitch White,LAD,669952,2021,-1.143454263,-2.340454516,-2.336122273,-0.57571644,-0.500468685,-3.449813742,0.010072783,-0.002291049
Lopez, Nicky,Nicky Lopez,KC,670032,2021,-0.97471938,0.287108365,0.968251641,1.284659108,0.099502351,-0.363295887,-1.240750964,0.836232705
Raley, Luke,Luke Raley,LAD,670042,2021,0.127170486,-0.338501845,-0.241485249,-0.57571644,-0.500468685,0.363601434,-1.174918135,1.235529731
Heath, Nick,Nick Heath,ARI,670084,2021,-1.143454263,-1.151795117,-0.454309332,-0.57571644,-0.500468685,0.464248756,-1.273667379,1.349614595
Short, Zack,Zack Short,DET,670097,2021,0.469261761,-0.380209192,-0.364699192,0.202183407,0.236452257,0.240588041,-0.845753992,0.95031757
Rojas, Jose,Jose Rojas,LAA,670351,2021,0.354067789,0.433084081,0.060948973,0.095467916,-0.500468685,0.151123756,-0.714088334,0.265808383
Young, Andrew,Andrew Young,ARI,670370,2021,1.621201814,1.023938167,0.296175591,-0.57571644,-0.283171478,1.549003219,0.075905611,0.836232705
Alvarez, Yordan,Yordan Alvarez,HOU,670541,2021,1.433287573,1.350645721,0.833836431,-0.493049446,-0.387096243,0.710275541,-0.187425704,-0.247573507
Paredes, Isaac,Isaac Paredes,DET,670623,2021,-0.561084576,-0.123013884,0.385785731,-0.57571644,0.031270348,0.095208577,0.602568242,-0.190531075
Brosseau, Mike,Mike Brosseau,TB,670712,2021,0.254232961,0.071620404,-0.062264969,0.185259757,-0.233025968,-0.061353923,-0.417840604,0.665105409
Walls, Taylor,Taylor Walls,TB,670764,2021,-0.867594955,-0.282892048,0.464194604,0.666257274,-0.372065799,0.855655005,-0.878670406,1.064402434
Gonzalez, Luis,Luis Gonzalez,CWS,670768,2021,-1.143454263,1.13515776,2.054774589,-0.57571644,-0.500468685,0.274137149,0.010072783,-0.002291049
Friedl Jr., TJ,TJ Friedl Jr.,CIN,670770,2021,0.20914631,0.572108572,1.001855444,-0.57571644,0.127278783,-0.463943208,-0.38492419,0.322850815
Oviedo, Johan,Johan Oviedo,STL,670912,2021,-1.143454263,-1.297770833,-0.499114402,-0.57571644,-0.500468685,-3.449813742,0.832983142,-0.875040262
Garcia, Luis,Luis Garcia,WSH,671277,2021,-0.077421616,0.516498775,0.038546438,-0.57571644,-0.500468685,0.13994072,-0.747004748,0.151723519
Kelenic, Jarred,Jarred Kelenic,SEA,672284,2021,0.598470497,0.092474077,-0.073466237,0.451527157,-0.440524628,0.262954113,-0.38492419,0.265808383
Kirk, Alejandro,Alejandro Kirk,TOR,672386,2021,0.889545335,0.690279389,0.632213616,-0.57571644,-0.261326785,0.016927327,1.129230872,-1.160252423
Perdomo, Geraldo,Geraldo Perdomo,ARI,672695,2021,-1.143454263,0.572108572,1.192276991,-0.57571644,-0.500468685,0.128757684,-0.483673433,0.43693568
Devers, Jose,Jose Devers,MIA,672701,2021,-1.143454263,-0.136916333,0.363383196,-0.57571644,-0.009188072,0.162306791,-1.142001721,1.178487299
Marcano, Tucupita,Tucupita Marcano,SD,672779,2021,-1.143454263,-0.915453483,0.094552776,-0.57571644,-0.500468685,-1.213206601,-1.043252478,1.064402434
Robert, Luis,Luis Robert,CWS,673357,2021,0.838720354,1.600889805,1.192276991,0.341511257,-0.347773351,0.956302327,-0.549506262,0.722147841
Akiyama, Shogo,Shogo Akiyama,CIN,673451,2021,-1.143454263,-0.581794704,0.083351508,0.094297937,-0.253486071,-0.117269101,-1.536998694,0.779190273
Kim, Ha-Seong,Ha-Seong Kim,SD,673490,2021,0.112893824,0.106376527,-0.039862434,0.709302739,-0.121292376,0.050476434,-0.582422676,0.95031757
Miller, Brian,Brian Miller,MIA,675649,2021,-1.143454263,-0.442770213,0.016143903,-0.57571644,-0.500468685,-0.654054815,0.010072783,-0.002291049
Smith, Kevin,Kevin Smith,TOR,675656,2021,0.166877522,-1.0336243,-0.86875623,-0.57571644,-0.500468685,-1.325036958,0.010072783,-0.002291049
Clement, Ernie,Ernie Clement,CLE,676391,2021,-0.103852203,0.016010607,0.072150241,-0.57571644,0.009281135,0.274137149,-0.878670406,0.95031757
Barrero, Jose,Jose Barrero,CIN,676480,2021,-1.143454263,-0.116062659,0.161760381,0.492244465,-0.500468685,-0.743519101,-0.68117192,0.665105409
Reks, Zach,Zach Reks,LAD,676646,2021,-1.143454263,-2.340454516,-3.041802126,-0.57571644,-0.500468685,0.274137149,0.010072783,-0.002291049
Meyers, Jake,Jake Meyers,HOU,676694,2021,0.579721766,0.704181838,0.531402209,0.411136372,-0.08453785,1.068132684,-0.779921163,1.406657028
Trejo, Alan,Alan Trejo,COL,676701,2021,-0.231919126,-0.074355312,-0.129472574,-0.57571644,-0.048490512,1.090498755,-0.220342118,0.151723519
McCormick, Chas,Chas McCormick,HOU,676801,2021,0.923548005,0.766742859,0.531402209,0.094521099,-0.006117558,0.553713041,-0.812837577,1.178487299
Peacock, Matt,Matt Peacock,ARI,676840,2021,-1.143454263,-0.602648378,0.251370521,2.84654486,-0.500468685,-1.582246779,0.010072783,-0.07644621
Franco, Wander,Wander Franco,TB,677551,2021,-0.098919318,0.877962452,0.845037699,-0.255635939,-0.427095611,0.341235363,-1.076168892,1.007360002
Weathers, Ryan,Ryan Weathers,SD,677960,2021,0.409531555,-0.540087357,-1.036775242,-0.57571644,-0.500468685,-2.331510171,2.742135177,-2.415185932
Gray, Josiah,Josiah Gray,LAD,680686,2021,-1.143454263,-2.027649411,-2.112096923,-0.57571644,0.441152517,-0.396844994,0.010072783,-0.002291049
Duran, Jarren,Jarren Duran,BOS,680776,2021,-0.359704401,-0.004843066,-0.342296657,0.691656254,-0.298692725,0.665543398,-1.306583793,1.46369946
Jeffers, Ryan,Ryan Jeffers,MIN,680777,2021,1.055154878,0.44698653,-0.017459899,-0.57571644,-0.500468685,0.553713041,0.602568242,-0.532785668
Miller, Owen,Owen Miller,CLE,680911,2021,-0.265326171,-0.192526129,-0.319894122,0.121201699,-0.388592901,0.520163934,-0.812837577,1.349614595
Vaughn, Andrew,Andrew Vaughn,CWS,683734,2021,0.364841316,0.412230407,0.419389533,-0.457690333,-0.259542149,0.307686256,0.306320512,-0.190531075
